    6.0847387  -5.0504934E-02   0.6859648
    3.4644318  -3.3817105E-02   0.4006938
    3.4406300  -8.5416324E-02   0.2818182
    7.5960917  -4.4084605E-02   0.4935653
    1.5910628  -6.1755653E-02   0.4333141
    1.9020489  -1.4804291E-02   0.1754443
    1.8695382  -5.1298354E-02   0.1290067
    3.0709617  -7.0452676E-03   0.6232536
    0.8352824  -9.8465597E-03   0.7304485
    4.0826726  -3.7881706E-02   0.7178971
    7.3651719  -7.5270355E-02   0.1422520
    7.1653042  -3.1727005E-02   0.2357614
    1.5797046  -1.4149837E-02   0.2166648
    6.8413587  -6.2715061E-02   0.4011375
    7.6732111  -6.6358767E-02   0.6237134
    3.6217875  -2.8776083E-02   0.2494208
    3.1433775  -8.5402228E-02   0.5196239
    1.9399434  -1.2318608E-03   0.1632517
    3.8912385  -9.2944195E-03   0.2108076
    5.4999118  -1.3713580E-02   0.5501923
    6.4732146  -9.3082851E-03   0.4706993
    7.2627783  -8.9961022E-02   0.2637330
    3.7483623  -7.9300150E-02   0.1740980
    4.7895761  -8.6372018E-02   0.1371647
    6.4616284  -6.2759407E-04   0.6159675
    3.1645236  -1.5894057E-02   0.3367586
    6.1544132  -4.6909317E-02   0.1166286
    5.0314412  -2.0262696E-02   0.7118903
    4.6199312  -1.9088065E-02   0.6841394
    1.8301756  -8.7252215E-02   0.5211957
    4.7027826  -9.7658783E-03   0.6242546
    3.8635254E-02   0.0000000E+00   0.0000000E+00
